CUST_ID,PRODUCT_ID,DEALERSHIP_ID,PAYMENT_DESC,PROMO_ID,DATE_ID,TRANSACTION_ID,EMPLOYEE_ID,TIME_KEY,SELLING_PRICE,COST,QUANTITY,DISCOUNT,HOLDBACK,REBATE,TRANSACTION_DATE
6629,86504,19,Cash,115,2452617,1046823,86468,84953,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
6629,86528,19,Loan,115,2452617,1046823,86468,91909,453.00,4.00,1,19.00,11.00,6.00,2022-01-16 00:00:00
6745,86535,6,Cash,115,2452617,1046605,86432,132348,359.00,3.00,1,24.00,8.00,5.00,2022-01-16 00:00:00
6523,2004,21,Cash,115,2452617,1046514,86465,74356,54772.00,540.00,1,13.00,1350.00,810.00,2022-01-16 00:00:00
5482,86502,21,Other,115,2452617,1046238,86465,114220,566.00,12.00,1,4.00,15.00,9.00,2022-01-16 00:00:00
5482,86516,21,Cash,115,2452617,1046238,86447,131920,1976.00,85.00,2,4.00,106.00,63.00,2022-01-16 00:00:00
4321,86506,5,Loan,115,2452617,1046762,86434,174735,536.00,11.00,1,8.00,14.00,8.00,2022-01-16 00:00:00
6745,86510,6,Other,115,2452617,1046605,86432,162108,1125.00,22.00,1,12.00,28.00,17.00,2022-01-16 00:00:00
6745,86504,6,Cash,115,2452617,1046605,86403,73037,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
5482,86531,21,Lease,115,2452617,1046238,86465,130904,351.00,3.00,1,13.00,9.00,5.00,2022-01-16 00:00:00
5482,86524,21,Bank Draft,115,2452617,1046238,86475,93429,994.00,19.00,1,17.00,24.00,14.00,2022-01-16 00:00:00
4321,86512,5,Bank Draft,115,2452617,1046762,86431,111951,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
6745,86524,6,Cash,115,2452617,1046605,86432,153833,994.00,19.00,1,17.00,24.00,14.00,2022-01-16 00:00:00
6629,86532,19,Loan,115,2452617,1046823,86468,143436,206.00,2.00,1,1.00,6.00,3.00,2022-01-16 00:00:00
4321,2000,5,Bank Draft,115,2452617,1046762,86431,175959,93380.00,1840.00,1,13.00,2300.00,1380.00,2022-01-16 00:00:00
6523,86535,21,Loan,115,2452617,1046514,86447,122857,359.00,3.00,1,24.00,8.00,5.00,2022-01-16 00:00:00
6745,86539,6,Cash,115,2452617,1046605,86402,103331,1675.00,19.00,1,.00,46.00,28.00,2022-01-16 00:00:00
6745,86521,6,Lease,115,2452617,1046605,86403,174724,4651.00,43.00,1,23.00,106.00,64.00,2022-01-16 00:00:00
6629,86526,19,Cash,115,2452617,1046823,86468,83747,2850.00,26.00,1,23.00,65.00,39.00,2022-01-16 00:00:00
6523,86507,21,Lease,115,2452617,1046514,86447,161424,411.00,5.00,1,1.00,11.00,7.00,2022-01-16 00:00:00
5793,86532,10,Loan,115,2452618,1046297,86448,75449,206.00,2.00,1,1.00,6.00,3.00,2022-01-16 00:00:00
6413,86529,2,Other,115,2452618,1047500,86423,145714,1351.00,28.00,1,7.00,35.00,21.00,2022-01-16 00:00:00
6119,86524,23,Cash,115,2452618,1046381,86458,130040,994.00,19.00,1,17.00,24.00,14.00,2022-01-16 00:00:00
6413,86522,2,Lease,115,2452618,1047500,86423,162239,2654.00,53.00,1,11.00,67.00,40.00,2022-01-16 00:00:00
6119,86518,23,Loan,115,2452618,1046381,86470,142257,2495.00,53.00,1,4.00,67.00,40.00,2022-01-16 00:00:00
4539,86513,13,Loan,115,2452618,1047376,86438,153012,3294.00,35.00,1,6.00,86.00,52.00,2022-01-16 00:00:00
6210,86502,18,Bank Draft,115,2452618,1046578,86410,112737,602.00,12.00,1,11.00,15.00,9.00,2022-01-16 00:00:00
5337,86534,1,Cash,115,2452618,1047479,86415,102810,4179.00,44.00,1,5.00,111.00,66.00,2022-01-16 00:00:00
5337,86528,1,Loan,115,2452618,1047479,86415,173719,453.00,4.00,1,19.00,11.00,6.00,2022-01-16 00:00:00
5793,86522,10,Bank Draft,115,2452618,1046297,86472,91037,2734.00,53.00,1,15.00,67.00,40.00,2022-01-16 00:00:00
6128,86513,6,Lease,115,2452618,1047086,86432,154037,3294.00,35.00,1,6.00,86.00,52.00,2022-01-16 00:00:00
5337,86524,1,Bank Draft,115,2452618,1047479,86445,114306,994.00,19.00,1,17.00,24.00,14.00,2022-01-16 00:00:00
6128,86502,6,Bank Draft,115,2452618,1047086,86403,150447,608.00,12.00,1,12.00,15.00,9.00,2022-01-16 00:00:00
5337,86542,1,Loan,115,2452618,1047479,86415,124452,180.00,4.00,1,15.00,4.00,3.00,2022-01-16 00:00:00
6210,86539,18,Lease,115,2452618,1046578,86425,183349,1675.00,19.00,1,.00,46.00,28.00,2022-01-16 00:00:00
6119,86503,23,Loan,115,2452618,1046381,86479,100927,680.00,7.00,1,7.00,18.00,11.00,2022-01-16 00:00:00
6119,86513,23,Cash,115,2452618,1046381,86479,152909,3294.00,35.00,1,6.00,86.00,52.00,2022-01-16 00:00:00
5337,86505,1,Cash,115,2452618,1047479,86445,123636,695.00,7.00,1,16.00,17.00,10.00,2022-01-16 00:00:00
5502,86522,28,Cash,115,2452618,1047165,86422,110628,2681.00,27.00,1,12.00,67.00,40.00,2022-01-16 00:00:00
3158,2003,25,Bank Draft,115,2452618,1046883,86452,85942,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-16 00:00:00
1003,2004,22,Loan,115,2452618,1046887,86404,84550,54772.00,540.00,1,13.00,1350.00,810.00,2022-01-16 00:00:00
4539,86503,13,Bank Draft,115,2452618,1047376,86484,90821,680.00,7.00,1,7.00,18.00,11.00,2022-01-16 00:00:00
6128,86516,6,Bank Draft,115,2452618,1047086,86403,163703,3952.00,85.00,1,4.00,106.00,63.00,2022-01-16 00:00:00
6210,86538,18,Bank Draft,115,2452618,1046578,86425,170056,359.00,7.00,1,15.00,9.00,5.00,2022-01-16 00:00:00
6210,86536,18,Loan,115,2452618,1046578,86425,153318,1178.00,12.00,1,7.00,31.00,18.00,2022-01-16 00:00:00
5793,86508,10,Other,115,2452618,1046297,86407,162822,641.00,6.00,1,16.00,16.00,9.00,2022-01-16 00:00:00
6128,86536,6,Loan,115,2452618,1047086,86402,105258,1178.00,12.00,1,7.00,31.00,18.00,2022-01-16 00:00:00
6413,86537,2,Cash,115,2452618,1047500,86426,175210,2035.00,45.00,1,.00,56.00,34.00,2022-01-16 00:00:00
6128,86536,6,Cash,115,2452618,1047086,86402,83955,1178.00,12.00,1,7.00,31.00,18.00,2022-01-16 00:00:00
6210,86528,18,Bank Draft,115,2452618,1046578,86488,110229,453.00,4.00,1,19.00,11.00,6.00,2022-01-16 00:00:00
5793,86529,10,Loan,115,2452618,1046297,86461,101808,1351.00,28.00,1,7.00,35.00,21.00,2022-01-16 00:00:00
6128,86539,6,Other,115,2452618,1047086,86403,184602,1675.00,19.00,1,.00,46.00,28.00,2022-01-16 00:00:00
5502,86517,28,Bank Draft,115,2452618,1047165,86495,171631,2655.00,27.00,1,11.00,67.00,40.00,2022-01-16 00:00:00
5337,86525,1,Other,115,2452618,1047479,86415,135952,230.00,4.00,1,17.00,6.00,3.00,2022-01-16 00:00:00
6210,86525,18,Loan,115,2452618,1046578,86410,180245,230.00,4.00,1,17.00,6.00,3.00,2022-01-16 00:00:00
6399,86502,5,Lease,115,2452619,1047933,86434,184556,608.00,12.00,1,12.00,15.00,9.00,2022-01-16 00:00:00
6562,86505,7,Cash,115,2452619,1046859,86481,150600,695.00,7.00,1,16.00,17.00,10.00,2022-01-16 00:00:00
6764,86523,19,Cash,115,2452619,1047083,86485,120133,2356.00,47.00,1,12.00,59.00,35.00,2022-01-16 00:00:00
6562,86541,7,Lease,115,2452619,1046859,86453,145031,730.00,14.00,1,16.00,18.00,11.00,2022-01-16 00:00:00
6399,86533,5,Bank Draft,115,2452619,1047933,86459,154024,4487.00,44.00,1,13.00,111.00,66.00,2022-01-16 00:00:00
5839,86514,7,Cash,115,2452619,1047393,86481,181143,1025.00,11.00,1,1.00,28.00,17.00,2022-01-16 00:00:00
6764,86513,19,Bank Draft,115,2452619,1047083,86468,74709,3294.00,35.00,1,6.00,86.00,52.00,2022-01-16 00:00:00
6562,86512,7,Bank Draft,115,2452619,1046859,86453,95303,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
6764,86531,19,Bank Draft,115,2452619,1047083,86468,90843,351.00,3.00,1,13.00,9.00,5.00,2022-01-16 00:00:00
6399,86531,5,Lease,115,2452619,1047933,86431,151952,351.00,3.00,1,13.00,9.00,5.00,2022-01-16 00:00:00
6399,86502,5,Bank Draft,115,2452619,1047933,86431,73012,566.00,12.00,1,4.00,15.00,9.00,2022-01-16 00:00:00
6372,86507,12,Bank Draft,115,2452619,1046682,86435,160946,411.00,5.00,1,1.00,11.00,7.00,2022-01-16 00:00:00
6372,86512,12,Lease,115,2452619,1046682,86435,142812,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
6562,86501,7,Bank Draft,115,2452619,1046859,86481,171411,741.00,7.00,1,21.00,17.00,10.00,2022-01-16 00:00:00
5839,86529,7,Other,115,2452619,1047393,86427,164612,1351.00,28.00,1,7.00,35.00,21.00,2022-01-16 00:00:00
4895,2004,10,Loan,115,2452619,1047239,86407,172510,54772.00,540.00,1,13.00,1350.00,810.00,2022-01-16 00:00:00
6562,86519,7,Lease,115,2452619,1046859,86453,170503,2445.00,27.00,1,1.00,67.00,40.00,2022-01-16 00:00:00
6764,86533,19,Bank Draft,115,2452619,1047083,86437,153236,4487.00,44.00,1,13.00,111.00,66.00,2022-01-16 00:00:00
6562,2003,7,Bank Draft,115,2452619,1046859,86427,100628,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-16 00:00:00
6764,86506,19,Loan,115,2452619,1047083,86485,72617,536.00,11.00,1,8.00,14.00,8.00,2022-01-16 00:00:00
6562,86536,7,Loan,115,2452619,1046859,86427,113810,1178.00,12.00,1,7.00,31.00,18.00,2022-01-16 00:00:00
6372,86530,12,Bank Draft,115,2452619,1046682,86435,163447,3119.00,62.00,1,12.00,78.00,47.00,2022-01-16 00:00:00
6562,86541,7,Loan,115,2452619,1046859,86453,161101,730.00,7.00,1,16.00,18.00,11.00,2022-01-16 00:00:00
6402,86512,18,Loan,115,2452620,1046726,86410,180155,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
5480,86501,29,Lease,115,2452620,1046929,86441,131542,741.00,7.00,1,21.00,17.00,10.00,2022-01-16 00:00:00
5469,86517,17,Bank Draft,115,2452620,1047389,86487,103249,2655.00,27.00,1,11.00,67.00,40.00,2022-01-16 00:00:00
6300,2001,16,Other,115,2452620,1047849,86489,91948,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-16 00:00:00
5480,86536,29,Lease,115,2452620,1046929,86405,85857,1178.00,12.00,1,7.00,31.00,18.00,2022-01-16 00:00:00
6300,86540,16,Cash,115,2452620,1047849,86457,153412,1171.00,22.00,1,17.00,28.00,17.00,2022-01-16 00:00:00
5777,86540,3,Cash,115,2452620,1047480,86414,142819,1171.00,22.00,1,17.00,28.00,17.00,2022-01-16 00:00:00
6402,86518,18,Bank Draft,115,2452620,1046726,86410,91420,2495.00,53.00,1,4.00,67.00,40.00,2022-01-16 00:00:00
5101,86514,28,Other,115,2452620,1047185,86446,143404,1025.00,11.00,1,1.00,28.00,17.00,2022-01-16 00:00:00
5961,2001,24,Cash,115,2452620,1047968,86482,183239,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-16 00:00:00
5469,86507,17,Other,115,2452620,1047389,86467,103135,411.00,5.00,1,1.00,11.00,7.00,2022-01-16 00:00:00
5469,86528,17,Loan,115,2452620,1047389,86467,172537,453.00,4.00,1,19.00,11.00,6.00,2022-01-16 00:00:00
6300,86523,16,Bank Draft,115,2452620,1047849,86457,94709,2379.00,47.00,1,13.00,59.00,35.00,2022-01-16 00:00:00
3645,86530,15,Bank Draft,115,2452620,1047529,86429,134107,3119.00,62.00,1,12.00,78.00,47.00,2022-01-16 00:00:00
6300,86503,16,Bank Draft,115,2452620,1047849,86489,154024,680.00,7.00,1,7.00,18.00,11.00,2022-01-16 00:00:00
5101,86512,28,Lease,115,2452620,1047185,86454,91639,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
5480,2003,29,Cash,115,2452620,1046929,86405,125839,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-16 00:00:00
3645,86519,15,Lease,115,2452620,1047529,86444,104310,2445.00,27.00,1,1.00,67.00,40.00,2022-01-16 00:00:00
5469,86517,17,Cash,115,2452620,1047389,86467,182502,2655.00,27.00,1,11.00,67.00,40.00,2022-01-16 00:00:00
5469,86504,17,Loan,115,2452620,1047389,86487,105215,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
3645,86504,15,Cash,115,2452620,1047529,86429,134656,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
3645,86531,15,Bank Draft,115,2452620,1047529,86444,185305,351.00,3.00,1,13.00,9.00,5.00,2022-01-16 00:00:00
5777,86523,3,Loan,115,2452620,1047480,86414,145321,2449.00,23.00,1,17.00,59.00,35.00,2022-01-16 00:00:00
5101,86504,28,Loan,115,2452620,1047185,86495,150734,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
6300,86508,16,Bank Draft,115,2452620,1047849,86457,182753,641.00,6.00,1,16.00,16.00,9.00,2022-01-16 00:00:00
6402,86530,18,Loan,115,2452620,1046726,86413,142432,3119.00,62.00,1,12.00,78.00,47.00,2022-01-16 00:00:00
5777,86533,3,Other,115,2452620,1047480,86414,74709,4487.00,44.00,1,13.00,111.00,66.00,2022-01-16 00:00:00
5480,86512,29,Lease,115,2452620,1046929,86436,160407,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
5777,2004,3,Bank Draft,115,2452620,1047480,86414,111825,54772.00,540.00,1,13.00,1350.00,810.00,2022-01-16 00:00:00
5777,86504,3,Loan,115,2452620,1047480,86414,185805,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
5480,86531,29,Lease,115,2452620,1046929,86441,174225,351.00,3.00,1,13.00,9.00,5.00,2022-01-16 00:00:00
6402,86512,18,Cash,115,2452620,1046726,86413,113834,1434.00,45.00,3,6.00,113.00,68.00,2022-01-16 00:00:00
5946,86501,18,Bank Draft,115,2452621,1047571,86413,100429,741.00,7.00,1,21.00,17.00,10.00,2022-01-16 00:00:00
2376,86502,8,Bank Draft,115,2452621,1047762,86428,90228,566.00,12.00,1,4.00,15.00,9.00,2022-01-16 00:00:00
6120,86521,23,Other,115,2452621,1047473,86479,140909,4651.00,43.00,1,23.00,106.00,64.00,2022-01-16 00:00:00
5675,86531,28,Bank Draft,115,2452621,1046566,86454,155119,351.00,3.00,1,13.00,9.00,5.00,2022-01-16 00:00:00
5946,86535,18,Bank Draft,115,2452621,1047571,86413,81424,359.00,3.00,1,24.00,8.00,5.00,2022-01-16 00:00:00
4961,86531,30,Lease,115,2452621,1047354,86473,112304,351.00,3.00,1,13.00,9.00,5.00,2022-01-16 00:00:00
4357,86505,3,Bank Draft,115,2452621,1046594,86414,100150,695.00,7.00,1,16.00,17.00,10.00,2022-01-16 00:00:00
2376,86531,8,Cash,115,2452621,1047762,86491,73349,351.00,3.00,1,13.00,9.00,5.00,2022-01-16 00:00:00
5946,86519,18,Other,115,2452621,1047571,86413,133312,2445.00,27.00,1,1.00,67.00,40.00,2022-01-16 00:00:00
5622,86523,24,Loan,115,2452621,1046807,86443,100253,2238.00,23.00,1,6.00,59.00,35.00,2022-01-16 00:00:00
4961,86504,30,Bank Draft,115,2452621,1047354,86473,112724,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
5675,86513,28,Other,115,2452621,1046566,86422,124205,3294.00,35.00,1,6.00,86.00,52.00,2022-01-16 00:00:00
4961,86543,30,Bank Draft,115,2452621,1047354,86497,93733,1121.00,11.00,1,14.00,27.00,16.00,2022-01-16 00:00:00
4357,86503,3,Cash,115,2452621,1046594,86416,165306,680.00,7.00,1,7.00,18.00,11.00,2022-01-16 00:00:00
5622,86512,24,Loan,115,2452621,1046807,86482,143722,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
5946,2004,18,Cash,115,2452621,1047571,86413,85443,54772.00,540.00,1,13.00,1350.00,810.00,2022-01-16 00:00:00
4961,86518,30,Cash,115,2452621,1047354,86473,132955,2495.00,53.00,1,4.00,67.00,40.00,2022-01-16 00:00:00
5675,86508,28,Bank Draft,115,2452621,1046566,86446,170646,641.00,6.00,1,16.00,16.00,9.00,2022-01-16 00:00:00
5946,86543,18,Loan,115,2452621,1047571,86488,82548,1121.00,11.00,1,14.00,27.00,16.00,2022-01-16 00:00:00
5946,86507,18,Cash,115,2452621,1047571,86462,161701,411.00,5.00,1,1.00,11.00,7.00,2022-01-16 00:00:00
5675,86502,28,Cash,115,2452621,1046566,86454,161456,614.00,12.00,1,13.00,15.00,9.00,2022-01-16 00:00:00
5622,86524,24,Cash,115,2452621,1046807,86443,184142,994.00,19.00,1,17.00,24.00,14.00,2022-01-16 00:00:00
5675,86518,28,Cash,115,2452621,1046566,86454,131618,2495.00,53.00,1,4.00,67.00,40.00,2022-01-16 00:00:00
5675,86537,28,Lease,115,2452621,1046566,86422,183836,2035.00,45.00,1,.00,56.00,34.00,2022-01-16 00:00:00
5946,86507,18,Loan,115,2452621,1047571,86425,102302,411.00,5.00,1,1.00,11.00,7.00,2022-01-16 00:00:00
4226,86536,5,Bank Draft,115,2452596,1047113,86459,185620,1178.00,12.00,1,7.00,31.00,18.00,2022-01-15 00:00:00
6656,2001,7,Cash,115,2452596,1046541,86453,111255,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-15 00:00:00
5501,86520,17,Loan,115,2452596,1047535,86467,185828,64.00,4.00,3,23.00,4.00,3.00,2022-01-15 00:00:00
6502,86520,5,Cash,115,2452596,1046746,86434,85811,191.00,4.00,1,23.00,4.00,3.00,2022-01-15 00:00:00
6656,86509,7,Loan,115,2452596,1046541,86453,111118,660.00,6.00,1,19.00,16.00,9.00,2022-01-15 00:00:00
5703,86534,7,Loan,115,2452596,1047663,86453,144706,4179.00,44.00,1,5.00,111.00,66.00,2022-01-15 00:00:00
5501,86501,17,Other,115,2452596,1047535,86460,151516,741.00,7.00,1,21.00,17.00,10.00,2022-01-15 00:00:00
4543,86513,21,Loan,115,2452597,1046316,86447,150756,3294.00,35.00,1,6.00,86.00,52.00,2022-01-15 00:00:00
4543,86535,21,Lease,115,2452597,1046316,86465,130409,359.00,3.00,1,24.00,8.00,5.00,2022-01-15 00:00:00
4543,86539,21,Cash,115,2452597,1046316,86465,73322,1675.00,19.00,1,.00,46.00,28.00,2022-01-15 00:00:00
6221,86535,17,Other,115,2452597,1046439,86492,134456,359.00,3.00,1,24.00,8.00,5.00,2022-01-15 00:00:00
2967,2002,15,Bank Draft,115,2452597,1046575,86444,172303,50258.00,510.00,1,10.00,1275.00,765.00,2022-01-15 00:00:00
5951,86522,27,Bank Draft,115,2452597,1047955,86494,70442,2574.00,27.00,1,7.00,67.00,40.00,2022-01-15 00:00:00
5008,86541,5,Bank Draft,115,2452597,1047549,86434,93743,730.00,14.00,1,16.00,18.00,11.00,2022-01-15 00:00:00
4870,86542,22,Other,115,2452597,1046995,86477,174725,180.00,4.00,1,15.00,4.00,3.00,2022-01-15 00:00:00
6673,86504,29,Loan,115,2452597,1047003,86436,83811,596.00,13.00,1,2.00,16.00,10.00,2022-01-15 00:00:00
5946,86503,18,Loan,115,2452621,1047571,86425,135630,680.00,7.00,1,7.00,18.00,11.00,2022-01-16 00:00:00
6772,86521,27,Bank Draft,115,2452622,1046500,86494,151612,4651.00,43.00,1,23.00,106.00,64.00,2022-01-16 00:00:00
5598,2001,15,Other,115,2452622,1046790,86444,82206,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-16 00:00:00
5883,86518,21,Cash,115,2452622,1047316,86475,160513,2495.00,53.00,1,4.00,67.00,40.00,2022-01-16 00:00:00
5883,86525,21,Bank Draft,115,2452622,1047316,86418,84351,230.00,4.00,1,17.00,6.00,3.00,2022-01-16 00:00:00
5236,86511,27,Lease,115,2452622,1046406,86417,130723,4603.00,45.00,1,16.00,111.00,67.00,2022-01-16 00:00:00
5883,86542,21,Bank Draft,115,2452622,1047316,86465,84040,180.00,4.00,1,15.00,4.00,3.00,2022-01-16 00:00:00
6083,86514,18,Loan,115,2452622,1047886,86425,72822,1025.00,11.00,1,1.00,28.00,17.00,2022-01-16 00:00:00
6165,86517,8,Loan,115,2452622,1047470,86428,94522,2655.00,27.00,1,11.00,67.00,40.00,2022-01-16 00:00:00
5236,86532,27,Cash,115,2452622,1046406,86494,130014,206.00,2.00,1,1.00,6.00,3.00,2022-01-16 00:00:00
6083,86528,18,Loan,115,2452622,1047886,86410,83402,453.00,4.00,1,19.00,11.00,6.00,2022-01-16 00:00:00
6165,86507,8,Loan,115,2452622,1047470,86491,162532,411.00,5.00,1,1.00,11.00,7.00,2022-01-16 00:00:00
5883,86509,21,Other,115,2452622,1047316,86447,140617,666.00,12.00,1,21.00,16.00,9.00,2022-01-16 00:00:00
6165,86529,8,Cash,115,2452622,1047470,86428,155110,1351.00,28.00,1,7.00,35.00,21.00,2022-01-16 00:00:00
6165,86521,8,Bank Draft,115,2452622,1047470,86491,140203,4651.00,43.00,1,23.00,106.00,64.00,2022-01-16 00:00:00
5598,86516,15,Loan,115,2452622,1046790,86455,124144,3952.00,85.00,1,4.00,106.00,63.00,2022-01-16 00:00:00
6772,86521,27,Cash,115,2452622,1046500,86417,151043,4651.00,43.00,1,23.00,106.00,64.00,2022-01-16 00:00:00
5236,86504,27,Bank Draft,115,2452622,1046406,86494,85728,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
6083,86537,18,Cash,115,2452622,1047886,86413,85946,2035.00,45.00,1,.00,56.00,34.00,2022-01-16 00:00:00
6165,86532,8,Loan,115,2452622,1047470,86428,155058,206.00,2.00,1,1.00,6.00,3.00,2022-01-16 00:00:00
5236,86508,27,Bank Draft,115,2452622,1046406,86494,123933,641.00,6.00,1,16.00,16.00,9.00,2022-01-16 00:00:00
220,2001,10,Lease,115,2452622,1046221,86461,110344,83048.00,780.00,1,19.00,1950.00,1170.00,2022-01-16 00:00:00
5236,86528,27,Cash,115,2452622,1046406,86417,94734,453.00,4.00,1,19.00,11.00,6.00,2022-01-16 00:00:00
5236,86522,27,Lease,115,2452622,1046406,86494,91009,2841.00,27.00,1,19.00,67.00,40.00,2022-01-16 00:00:00
6165,86538,8,Other,115,2452622,1047470,86491,133830,359.00,7.00,1,15.00,9.00,5.00,2022-01-16 00:00:00
6083,86511,18,Lease,115,2452622,1047886,86425,134830,4603.00,45.00,1,16.00,111.00,67.00,2022-01-16 00:00:00
6165,86511,8,Loan,115,2452622,1047470,86428,151627,4603.00,45.00,1,16.00,111.00,67.00,2022-01-16 00:00:00
4422,86507,18,Other,115,2452623,1046528,86413,100100,411.00,5.00,1,1.00,11.00,7.00,2022-01-16 00:00:00
1998,86510,13,Lease,115,2452623,1047171,86484,184452,1125.00,22.00,1,12.00,28.00,17.00,2022-01-16 00:00:00
1998,86512,13,Bank Draft,115,2452623,1047171,86438,174025,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
6536,86514,1,Loan,115,2452623,1047686,86415,122349,1025.00,11.00,1,1.00,28.00,17.00,2022-01-16 00:00:00
6310,2003,15,Other,115,2452623,1047824,86444,170450,85318.00,840.00,1,13.00,2100.00,1260.00,2022-01-16 00:00:00
5621,86501,26,Lease,115,2452623,1046873,86493,95210,741.00,7.00,1,21.00,17.00,10.00,2022-01-16 00:00:00
5621,86536,26,Bank Draft,115,2452623,1046873,86449,80447,1178.00,12.00,1,7.00,31.00,18.00,2022-01-16 00:00:00
5344,86519,15,Bank Draft,115,2452623,1047524,86444,135345,2445.00,27.00,1,1.00,67.00,40.00,2022-01-16 00:00:00
4422,86512,18,Bank Draft,115,2452623,1046528,86410,163535,4303.00,45.00,1,6.00,113.00,68.00,2022-01-16 00:00:00
6607,86516,6,Loan,115,2452623,1047956,86403,161742,3952.00,85.00,1,4.00,106.00,63.00,2022-01-16 00:00:00
6310,86543,15,Loan,115,2452623,1047824,86444,123641,1121.00,11.00,1,14.00,27.00,16.00,2022-01-16 00:00:00
6042,86523,3,Lease,115,2452623,1046553,86416,131253,2520.00,23.00,1,21.00,59.00,35.00,2022-01-16 00:00:00
1998,86502,13,Cash,115,2452623,1047171,86401,91651,657.00,12.00,1,22.00,15.00,9.00,2022-01-16 00:00:00
6042,86506,3,Loan,115,2452623,1046553,86416,155322,536.00,11.00,1,8.00,14.00,8.00,2022-01-16 00:00:00
6042,86533,3,Bank Draft,115,2452623,1046553,86416,171619,4487.00,44.00,1,13.00,111.00,66.00,2022-01-16 00:00:00
1998,86507,13,Bank Draft,115,2452623,1047171,86438,184510,411.00,5.00,1,1.00,11.00,7.00,2022-01-16 00:00:00
6607,86509,6,Loan,115,2452623,1047956,86403,174157,679.00,6.00,1,23.00,16.00,9.00,2022-01-16 00:00:00
4422,86516,18,Other,115,2452623,1046528,86462,152332,3952.00,85.00,1,4.00,106.00,63.00,2022-01-16 00:00:00
6536,86533,1,Loan,115,2452623,1047686,86445,144657,4487.00,44.00,1,13.00,111.00,66.00,2022-01-16 00:00:00
6310,86527,15,Bank Draft,115,2452623,1047824,86444,173223,874.00,17.00,1,12.00,22.00,13.00,2022-01-16 00:00:00
5621,86518,26,Cash,115,2452623,1046873,86493,154523,2495.00,53.00,1,4.00,67.00,40.00,2022-01-16 00:00:00
6607,86539,6,Other,115,2452623,1047956,86424,121400,1675.00,19.00,1,.00,46.00,28.00,2022-01-16 00:00:00
4422,86511,18,Bank Draft,115,2452623,1046528,86425,95527,4603.00,45.00,1,16.00,111.00,67.00,2022-01-16 00:00:00
6607,86521,6,Bank Draft,115,2452623,1047956,86424,103911,4651.00,43.00,1,23.00,106.00,64.00,2022-01-16 00:00:00
6310,2004,15,Other,115,2452623,1047824,86455,155135,54772.00,540.00,1,13.00,1350.00,810.00,2022-01-16 00:00:00
6310,86540,15,Other,115,2452623,1047824,86455,165059,1171.00,22.00,1,17.00,28.00,17.00,2022-01-16 00:00:00
6607,86513,6,Loan,115,2452623,1047956,86403,122159,3294.00,35.00,1,6.00,86.00,52.00,2022-01-16 00:00:00
6042,86539,3,Bank Draft,115,2452623,1046553,86416,180946,1675.00,19.00,1,.00,46.00,28.00,2022-01-16 00:00:00
6536,86517,1,Lease,115,2452623,1047686,86445,160352,2655.00,27.00,1,11.00,67.00,40.00,2022-01-16 00:00:00
5124,86524,13,Cash,115,2452623,1047266,86484,180918,994.00,19.00,1,17.00,24.00,14.00,2022-01-16 00:00:00
1998,86511,13,Bank Draft,115,2452623,1047171,86438,133908,4603.00,45.00,1,16.00,111.00,67.00,2022-01-16 00:00:00
5124,86528,13,Cash,115,2452623,1047266,86401,134002,453.00,4.00,1,19.00,11.00,6.00,2022-01-16 00:00:00
6310,86541,15,Bank Draft,115,2452623,1047824,86455,83624,730.00,14.00,1,16.00,18.00,11.00,2022-01-16 00:00:00
6607,86539,6,Lease,115,2452623,1047956,86402,92329,1675.00,19.00,1,.00,46.00,28.00,2022-01-16 00:00:00
6310,86504,15,Loan,115,2452623,1047824,86455,110100,596.00,13.00,1,2.00,16.00,10.00,2022-01-16 00:00:00
5621,86541,26,Lease,115,2452623,1046873,86493,175224,730.00,7.00,1,16.00,18.00,11.00,2022-01-16 00:00:00
5344,86520,15,Bank Draft,115,2452623,1047524,86455,183521,191.00,4.00,1,23.00,4.00,3.00,2022-01-16 00:00:00
